Id,SalePrice
1684,165920.67803032318
1685,170922.31444474115
1686,161921.6697778443
1687,160833.63076851334
1688,181541.67845190805
1689,183805.90182384505
1690,188509.5453533891
1691,174645.09766675424
1692,239052.32288425884
1693,168327.4175191522
1694,181978.11407084868
1695,167577.1618585249
1696,261949.98973970066
1697,173352.03982175345
1698,329653.2549936704
1699,304408.3456302001
1700,265991.4030858129
1701,278305.1603224925
1702,228017.45201786185
1703,217465.81332731474
1704,264944.12729443563
1705,231666.11513423442
1706,389852.5452336746
1707,222786.03341257136
1708,206866.5315366633
1709,251776.27592446795
1710,228985.61150195453
1711,263216.6673748385
1712,262068.90901586835
1713,284705.5405769057
1714,232618.25897804374
1715,210606.0409088827
1716,186938.5902170893
1717,168596.23447763734
1718,145513.17852269928
1719,232183.1467543579
1720,246340.59173380514
1721,144584.80621064926
1722,112951.03104024491
1723,143601.93053718098
1724,219827.5070464833
1725,239466.90431891475
1726,190363.32137119412
1727,134755.40959683672
1728,139884.45089132627
1729,166901.87729350978
1730,155657.91395887002
1731,105781.20103649759
1732,135248.2899708239
1733,116230.0475728205
1734,106819.91240548821
1735,95263.19360084401
1736,100811.10456925776
1737,273552.4585912131
1738,274233.62847669097
1739,265838.172156167
1740,232828.11915199924
1741,199275.53636732357
1742,171796.49396915003
1743,162670.86618875098
1744,366235.52528700215
1745,210156.04655178718
1746,185899.89733389462
1747,209050.99539480696
1748,220221.77253234305
1749,140546.78806631424
1750,128452.57197987392
1751,230159.26721180088
1752,117832.29685360959
1753,161575.54158190248
1754,198809.19362512766
1755,170290.95018532663
1756,133905.96712841958
1757,112777.83541921666
1758,146889.72946857283
1759,157464.3922637826
1760,165778.47387370883
1761,149058.3074446063
1762,189871.3435346315
1763,177916.13990770746
1764,119464.17351419643
1765,216930.16932400985
1766,195078.6827499302
1767,231227.34339942486
1768,142591.58571996438
1769,159948.0211178427
1770,145838.9686451952
1771,125173.44963918484
1772,134857.30040672992
1773,105955.80367947428
1774,152858.6369478083
1775,136355.53782260724
1776,123900.33701723706
1777,100878.79641669022
1778,150522.07461904438
1779,136530.7246546257
1780,158821.61010363157
1781,127358.87086024138
1782,84255.20913955194
1783,136015.86167231665
1784,96775.32804066825
1785,133661.03994547352
1786,148529.1685642029
1787,146317.60064950565
1788,71794.2834956817
1789,92123.31972166023
1790,63318.55465747911
1791,208242.95470754267
1792,166018.19828548183
1793,145496.3546166813
1794,159565.11231410227
1795,131248.61473112233
1796,146645.49041315404
1797,109434.95891707236
1798,123983.53445407507
1799,99605.96605418775
1800,126909.93176330137
1801,128948.86129858064
1802,112785.14461684338
1803,162711.02121704267
1804,126349.13428280529
1805,136187.44436149104
1806,133951.77008729067
1807,135966.67707362544
1808,115859.73105697156
1809,127474.7174093223
1810,142646.62943112905
1811,161289.65609990817
1812,101662.22743471607
1813,142058.07131889186
1814,87127.07079719825
1815,51004.817837259645
1816,116384.6247149898
1817,101089.65534993398
1818,174076.95177218516
1819,149754.89427375895
1820,44681.510196040836
1821,129257.05787354703
1822,144468.16944299522
1823,23142.491879225316
1824,136294.98612521222
1825,143949.98502522754
1826,110861.32932461164
1827,109151.52463065428
1828,141371.60160550367
1829,115116.96443464141
1830,153475.40215494024
1831,154808.03047790175
1832,30098.834054720734
1833,143012.84348449224
1834,131417.04915681665
1835,129323.12834440367
1836,133150.21913619948
1837,82215.68997374739
1838,135593.3489957511
1839,107943.31166992975
1840,160966.3285818705
1841,134500.19461121102
1842,74122.48444545757
1843,140220.24112742645
1844,149209.73100949544
1845,151567.78006027034
1846,160305.63820316442
1847,165665.50188362022
1848,31817.361670154773
1849,126710.73905595695
1850,112664.91715748471
1851,151109.03569446993
1852,102160.82573531521
1853,125355.87276559079
1854,175953.76423176704
1855,145429.7975537143
1856,218254.55274236362
1857,146002.89142923968
1858,149775.78157816472
1859,122791.02832408616
1860,144922.95514267072
1861,121721.46471171969
1862,281807.80469847895
1863,272690.41583998466
1864,272717.0260305173
1865,369433.90321973944
1866,349313.6549650262
1867,212290.96535921504
1868,290239.4315207554
1869,205693.9503700608
1870,216457.02333397613
1871,257213.03988877768
1872,172565.4379724227
1873,236490.71602228723
1874,139381.6045267637
1875,186680.4920206039
1876,205262.26991271647
1877,209456.55751761445
1878,194004.18709963438
1879,136313.2273847895
1880,135880.09157479682
1881,238676.00029933272
1882,238761.51885354833
1883,180011.88322567206
1884,203669.03351992904
1885,227395.99437373475
1886,285411.0248348485
1887,215517.51682202422
1888,260022.32670081372
1889,166664.7562024528
1890,119203.85503287155
1891,89774.101725515
1892,97069.94848639553
1893,129006.26751309611
1894,117885.55395042438
1895,135722.41228160495
1896,117472.27967813321
1897,106299.12447340378
1898,118415.02164253709
1899,174655.26622596162
1900,165802.70541366882
1901,196278.61214327283
1902,176405.99552410515
1903,212243.91179878416
1904,153774.12048843753
1905,207717.21020642374
1906,181007.91427031026
1907,234843.08166202967
1908,118093.50085810614
1909,130553.80241358899
1910,128284.10838162842
1911,232664.50220662728
1912,334450.625492104
1913,170248.82385249843
1914,39403.565814801856
1915,358542.0083989616
1916,64780.28952558694
1917,231252.2718046847
1918,133176.2579351141
1919,174419.14338203522
1920,161591.45017153653
1921,393674.27920326754
1922,341739.9689646391
1923,228579.31544902804
1924,236053.1772974906
1925,209953.08419959736
1926,385747.59340247157
1927,127165.338015943
1928,168548.44221552418
1929,130681.38403103598
1930,118190.8960445581
1931,133697.2397196747
1932,126074.23665503622
1933,216552.50314032478
1934,186493.41642190557
1935,164173.96945807937
1936,215036.91918151232
1937,175415.37878345046
1938,167604.3774604974
1939,272416.6065321667
1940,204573.5749338605
1941,166738.86715432204
1942,157152.04680699555
1943,241844.42934094404
1944,379395.10041456996
1945,414134.1179227419
1946,151009.9312246215
1947,317196.62573202944
1948,176332.24691750866
1949,240383.91844725015
1950,181978.45720145595
1951,239460.75079562067
1952,199773.04555594112
1953,161905.65091254358
1954,178861.52727023646
1955,127770.92837749867
1956,281929.2427460217
1957,157383.81709205813
1958,251431.30069604033
1959,135903.5678246619
1960,92482.88963529826
1961,119376.11293422751
1962,97559.78994325548
1963,105123.16491075241
1964,106208.31622250192
1965,138680.19200991493
1966,138570.94894633087
1967,306624.37719364784
1968,416167.88614706165
1969,398044.2538932871
1970,395210.7614084423
1971,449661.6223082239
1972,356396.2857109228
1973,302340.27017009316
1974,336654.3968109228
1975,500949.3829887652
1976,273911.2500952502
1977,354090.0870243823
1978,340058.2822680134
1979,323056.50444148306
1980,209652.30467434702
1981,349349.3503444438
1982,210253.52490386224
1983,198263.28768543017
1984,179188.37133414194
1985,231984.24880766362
1986,207648.57716568737
1987,218626.83671617368
1988,170281.67252877523
1989,187196.35571453307
1990,206866.04009789263
1991,236084.78843002403
1992,227205.85634988785
1993,156320.16272334446
1994,237590.25379934526
1995,183175.78282756498
1996,279520.75829539966
1997,304668.54833895084
1998,312193.6878880389
1999,290989.2955959948
2000,314015.2310978678
2001,265465.0897223463
2002,232865.60733624146
2003,233821.2463288837
2004,275795.467559561
2005,209637.35649981216
2006,225988.53940797574
2007,244048.69326351542
2008,242584.16813531262
2009,212533.83051200828
2010,195334.22515083067
2011,124436.77938263978
2012,174416.00990734255
2013,183264.1965438203
2014,193097.0185142554
2015,215363.09972342208
2016,195868.49887650288
2017,202007.71539192583
2018,103064.92614367937
2019,129529.78641316138
2020,76542.15168957406
2021,93561.59591176693
2022,192103.3122604487
2023,148972.75198253963
2024,293562.78375436715
2025,351053.2837030596
2026,171279.49706723436
2027,152963.7567100881
2028,152903.8718529983
2029,177624.1602727098
2030,253218.12337616808
2031,223191.37733826696
2032,245489.11295491573
2033,249094.4841282429
2034,170765.53473829138
2035,237576.5050139204
2036,188556.2676706195
2037,215927.47344244696
2038,311430.6974432097
2039,205716.8498140569
2040,309253.8296451353
2041,336543.9774801338
2042,214670.1553978218
2043,184906.2034806955
2044,167328.70750271616
2045,195476.9049500362
2046,156851.91416618618
2047,136990.6003898554
2048,132258.1106905167
2049,135584.4864281968
2050,160134.76964119112
2051,104213.5304682414
2052,112911.86313690394
2053,143079.37718849993
2054,86855.84727283797
2055,175725.29199800623
2056,135824.5818922285
2057,93795.93372045828
2058,216616.55394763357
2059,130543.30719201881
2060,184233.9465928765
2061,168711.14231624996
2062,121327.7244275643
2063,104467.00499790774
2064,131907.03263682
2065,73589.01703208193
2066,163071.52318892156
2067,106977.97540963389
2068,150587.5881923484
2069,85216.44371822478
2070,110861.99501073289
2071,98455.35082452887
2072,136378.98545234383
2073,127276.84783771753
2074,187790.5418016186
2075,172719.96736875188
2076,110167.364282239
2077,166384.40061226886
2078,129063.50574071187
2079,120905.24440197373
2080,117841.52045285089
2081,120071.42626462097
2082,130610.86208605011
2083,152098.7063801862
2084,106822.85152689109
2085,114993.49250325032
2086,118424.25958120883
2087,120139.3918666575
2088,106801.45929702804
2089,71742.28061962829
2090,124587.7474101301
2091,110332.41490402695
2092,132779.87513455993
2093,157755.63510499304
2094,129348.54817086624
2095,171704.9193298138
2096,82721.79676743395
2097,88968.7153930587
2098,148823.31681245906
2099,36974.47821621923
2100,35822.80798998827
2101,101849.10139271928
2102,121959.74090347707
2103,92925.15548803279
2104,142049.55809509923
2105,134631.8143365949
2106,67991.90365215033
2107,190484.36091526964
2108,112368.44464494118
2109,118754.32205098185
2110,128979.76314050826
2111,149436.41676027892
2112,141701.12307045548
2113,121363.29325148447
2114,120497.74030042355
2115,172608.55374853633
2116,117221.10249284287
2117,151419.6106790633
2118,112082.63507577305
2119,133422.8170431271
2120,108982.16443848358
2121,121918.81583278057
2122,128584.08564515538
2123,99502.39808849833
2124,172294.79719315347
2125,125896.28224160643
2126,151213.8800372415
2127,162266.79654163102
2128,141276.6668339916
2129,46285.62202572239
2130,142801.00631776123
2131,145060.59725629282
2132,113828.91957729902
2133,134368.45471069642
2134,117668.82112201759
2135,100189.71537680388
2136,70067.18628964834
2137,110439.30224399213
2138,129560.28653031906
2139,141034.4473563537
2140,134841.86409511746
2141,165553.72627306017
2142,134506.88929071487
2143,155553.13400532314
2144,147429.80847761378
2145,142590.9703167484
2146,187192.85554130297
2147,139767.1642066917
2148,128607.53116957097
2149,142589.74352433547
2150,223677.25337751227
2151,122593.54144624594
2152,205828.82764717838
2153,188801.04479000875
2154,104895.6652832752
2155,143387.28434938475
2156,280568.48660378123
2157,232359.85985696485
2158,240681.35291127866
2159,222618.44480909256
2160,186753.241507803
2161,230398.22216532493
2162,380572.0370294263
2163,353882.7871481129
2164,249261.95164854854
2165,207185.73874982618
2166,149133.1737817824
2167,230658.99797036164
2168,197887.78208123986
2169,194627.74222177482
2170,214878.2453818019
2171,152746.2708677404
2172,134435.6950768498
2173,190252.37825386433
2174,226804.59482608776
2175,261143.93179131288
2176,302645.70955912216
2177,243913.39949148445
2178,206767.77489245072
2179,127344.20555291246
2180,235335.8729277279
2181,196272.0035510848
2182,224997.44918606925
2183,189598.28948391048
2184,120998.00438553473
2185,120136.17446993753
2186,180915.7636764382
2187,142536.24709653098
2188,155384.51350497222
2189,309978.8968019992
2190,96916.03637313514
2191,54599.752665463064
2192,73041.0331355094
2193,120227.23463922412
2194,88639.09144694197
2195,118374.93108829665
2196,106624.38831481445
2197,110905.99365450694
2198,163655.14678170832
2199,180199.39999096317
2200,161271.024918439
2201,145898.57177414192
2202,210000.6681750442
2203,146735.4482452974
2204,194273.09442187316
2205,135876.42707273236
2206,153573.89062634634
2207,231870.47528507898
2208,259750.0610410597
2209,257780.74196848346
2210,126165.45474327073
2211,116737.35028783645
2212,126617.7921425925
2213,104473.75858885529
2214,164341.58229380395
2215,106726.95912556248
2216,168502.8514797345
2217,93840.56833266417
2218,86476.40700059095
2219,72259.46532328782
2220,24440.477149454076
2221,358397.56844997284
2222,310903.2410437992
2223,273710.6033244553
2224,200268.16640433352
2225,125964.55121610727
2226,195231.6365347157
2227,185537.90128259693
2228,279304.82161199534
2229,253327.2703668773
2230,160991.86929311042
2231,221540.0022287598
2232,186138.01274679333
2233,185975.50314273126
2234,236745.2646208724
2235,226428.5350013462
2236,256573.56834916613
2237,303554.53082276904
2238,202079.89602480276
2239,115713.2022798223
2240,149846.45976498755
2241,168751.30655933035
2242,131547.13208336706
2243,122589.6743825714
2244,114628.38896283564
2245,129914.0937154571
2246,135236.0725989829
2247,127036.99751103313
2248,132589.67080778704
2249,118933.3072537753
2250,128602.80052668334
2251,95204.62924548553
2252,197633.19765953877
2253,158876.1185438846
2254,169470.87944867503
2255,187398.93793603807
2256,162905.5398241358
2257,213294.66805945477
2258,147511.5422554113
2259,175704.01012111374
2260,126853.57890624792
2261,226559.41392155536
2262,247185.821565248
2263,380223.2673436079
2264,472130.849633679
2265,174200.51627745858
2266,321001.62032175483
2267,398305.2236641759
2268,397626.6983302807
2269,144602.56963339844
2270,177990.59009971062
2271,208879.26264542632
2272,165113.5490497612
2273,142085.29833706951
2274,181130.53861454595
2275,162918.6288496571
2276,200889.50380147237
2277,182083.29468321905
2278,150410.51420913055
2279,127703.20549766738
2280,108032.57313468617
2281,144030.906303028
2282,163305.91495636647
2283,116500.95721347934
2284,124895.16855644729
2285,154708.47996208235
2286,116989.11953992242
2287,391919.6193458062
2288,291904.0162973303
2289,357542.20231300744
2290,442435.76095911325
2291,347302.4898968312
2292,418982.1985788483
2293,467238.4427437561
2294,380075.5076144279
2295,454466.6301303066
2296,289684.43399566755
2297,387671.9413411274
2298,375896.3795635409
2299,352022.6233920723
2300,325394.3107876575
2301,328186.8371263597
2302,258934.30113745766
2303,247831.6280636203
2304,259794.1197492151
2305,219833.00132006363
2306,207874.8994267587
2307,207714.96651568025
2308,213515.0469729313
2309,298985.71895986964
2310,209720.19626548118
2311,212123.11089371552
2312,179472.70769232724
2313,166487.92390121758
2314,187899.77839881834
2315,187313.91259172666
2316,203511.47173851047
2317,194082.8027519008
2318,190949.97472712322
2319,193108.9154507019
2320,185193.56548505573
2321,236781.47989638575
2322,205851.22181571857
2323,200451.30484672147
2324,166995.870529711
2325,215299.90898872106
2326,162810.69412467306
2327,197418.24503348945
2328,218327.52494232764
2329,192385.83178450365
2330,182470.68758227682
2331,328946.040456314
2332,380798.2027805344
2333,318448.32731462514
2334,271699.1199620705
2335,286811.9063059266
2336,316700.06741754967
2337,198411.57845285314
2338,247142.64140089473
2339,200870.2662339732
2340,383376.4600906288
2341,202451.1846906897
2342,218615.2222400884
2343,214623.19536923763
2344,206513.0084823075
2345,214622.43055855276
2346,220719.41856507436
2347,215598.07637080236
2348,253057.18889644617
2349,195227.61772970392
2350,302985.98045596806
2351,299626.2209720555
2352,246677.06390364532
2353,264870.9267327128
2354,167813.24931417065
2355,148706.86354065372
2356,139385.9974732024
2357,192997.65490852328
2358,206358.25947780753
2359,118228.0864332961
2360,104890.47412366363
2361,146952.81288191292
2362,275749.7484183102
2363,135877.58856196926
2364,145931.19934966747
2365,199960.81440262456
2366,191717.2280072571
2367,221003.40195897003
2368,220268.2121946471
2369,210500.2689194579
2370,166455.82302348118
2371,161829.7257469348
2372,191629.63369983775
2373,280910.3217255997
2374,298931.68824248516
2375,235754.3364863819
2376,285075.25225594145
2377,335613.8270619296
2378,129805.78279277505
2379,209607.84426429696
2380,139089.74173058924
2381,168324.39018868763
2382,199408.65667007316
2383,191551.07702323975
2384,231925.22707850282
2385,148201.79036043043
2386,129824.66125945163
2387,130723.74696206812
2388,95094.30016526725
2389,108433.78357584329
2390,135091.20720108922
2391,139153.56327282774
2392,115321.70425513013
2393,156269.8041333899
2394,152400.36981519885
2395,213355.94605703265
2396,141751.51871064867
2397,219067.05617335206
2398,121596.66318888534
2399,67774.60881809126
2400,42916.727749304846
2401,140102.59028686848
2402,132823.20329147
2403,143398.17652135153
2404,150587.99868136417
2405,155241.39717317917
2406,140216.5985876121
2407,123325.47535418374
2408,139654.23585397986
2409,112938.81861038777
2410,182495.84355252062
2411,109273.29001508091
2412,161198.44072533105
2413,118117.26149211172
2414,166736.5073608972
2415,137719.28944960673
2416,126561.18927946674
2417,143553.29075887782
2418,132799.576828504
2419,116570.34650311802
2420,116713.49490054761
2421,166948.9095263869
2422,108922.5789216591
2423,114794.80268604086
2424,140069.31745266728
2425,214340.06733103326
2426,138714.255268095
2427,128246.72024344426
2428,188987.6473859984
2429,101593.17937510737
2430,125353.61687431231
2431,93775.54253995366
2432,147034.94107510714
2433,154140.1898293653
2434,131907.94443195325
2435,163637.39203675388
2436,110058.22001077695
2437,97001.41086508048
2438,112490.65493160959
2439,102091.10157233075
2440,118170.49659867346
2441,93273.64043650146
2442,97007.32638520448
2443,141651.40311247302
2444,135324.94699616657
2445,77185.79011844125
2446,134120.0537092542
2447,176992.1114215916
2448,131474.70700279687
2449,109204.54731391906
2450,151935.8205817737
2451,103975.88875030371
2452,206232.10824012928
2453,108558.61055549484
2454,134762.97330725545
2455,131660.93858158245
2456,158458.48227695245
2457,134322.90964544896
2458,137901.4023924191
2459,122020.8337306322
2460,133266.15893919286
2461,119974.37716727203
2462,142875.97780144424
2463,121635.59607483556
2464,197398.2185521659
2465,137569.3389029971
2466,106519.59365291994
2467,109844.75857005318
2468,100675.5476131303
2469,102353.98776110323
2470,213992.5956714626
2471,225140.3279398355
2472,177268.78433348786
2473,132790.59793574392
2474,68219.40270100297
2475,219245.77835916122
2476,111033.70038638663
2477,124371.62693286382
2478,159057.59002970287
2479,97578.45681724054
2480,159113.4144473422
2481,131070.03208284607
2482,114083.40605475858
2483,106504.89143141152
2484,118309.40273951634
2485,122272.91441492618
2486,163340.80865121362
2487,197468.8334505305
2488,160660.8440920479
2489,152867.61613645335
2490,147521.0852741749
2491,121422.12164749489
2492,186600.71189041247
2493,137134.17024519216
2494,146988.16426964395
2495,79098.08042435486
2496,211687.13871086415
2497,159198.07654945162
2498,110418.04091171578
2499,73973.84346504317
2500,119205.73452848764
2501,139597.01319311373
2502,142337.87065806804
2503,100747.31925395802
2504,227380.07040848123
2505,210688.98093711658
2506,252126.2453562768
2507,277427.1280817265
2508,252014.92742442148
2509,208542.4719931187
2510,204729.72783291806
2511,177401.9373940687
2512,221752.0739750429
2513,223628.20738453994
2514,348543.7248548786
2515,158054.67336981161
2516,169524.94878156635
2517,149609.10454384843
2518,146208.2927760757
2519,250858.06128210577
2520,226515.8103344926
2521,191260.85869024205
2522,219951.92218804944
2523,116320.9942388948
2524,136919.72817341037
2525,173837.7593600561
2526,149133.12940372952
2527,116920.6589708431
2528,163946.24828836977
2529,144516.9175228976
2530,109343.44134753937
2531,271723.3560627857
2532,224002.4928949407
2533,194967.77893260345
2534,239057.50546908798
2535,279105.44878841424
2536,230362.92152166925
2537,260872.95283249137
2538,191611.78545863967
2539,183147.97225251823
2540,188776.45813613173
2541,177753.87288545416
2542,165123.70595863296
2543,109676.6153963151
2544,124464.82905135401
2545,127037.57837921738
2546,136381.89638549808
2547,137815.49573305866
2548,161666.07056686576
2549,159182.98292688088
2550,734528.6106616452
2551,141948.38013715253
2552,136092.3067334737
2553,65416.343696145515
2554,73014.23127509686
2555,106751.21192235211
2556,94082.25631759952
2557,90892.58022600765
2558,203427.8643971093
2559,162839.1565512822
2560,162254.28302299135
2561,151620.72525796448
2562,145359.7857546433
2563,163049.73292624508
2564,196399.56408622127
2565,171055.06996172553
2566,173756.44524616626
2567,137808.34180779502
2568,206647.96842504462
2569,217146.41378465886
2570,117879.73316689115
2571,209186.30978127537
2572,183831.26096121958
2573,234027.9806947522
2574,281803.9409273506
2575,132355.15614183343
2576,191902.10561153264
2577,161068.22881322564
2578,95505.89844303255
2579,40022.1826926901
2580,96920.68354613251
2581,134546.925367161
2582,119733.78026094145
2583,303107.09829244437
2584,174007.52908950517
2585,182831.8986421965
2586,225596.3705262728
2587,202852.1252852175
2588,147545.04301548333
2589,141328.79968873266
2590,190064.45323738118
2591,231743.00860642554
2592,223869.14665297422
2593,257978.74536795475
2594,173815.8482472034
2595,202636.99648497507
2596,285586.8601570985
2597,193335.0026002786
2598,283173.50717665127
2599,311625.4355739304
2600,218352.60286476853
2601,106349.46080183683
2602,77350.09827606533
2603,98897.36590207073
2604,88053.2629248384
2605,75517.53329722132
2606,137309.09791137505
2607,198884.80751786375
2608,186095.97963771707
2609,160685.74437883
2610,115344.6368155916
2611,228619.98303127976
2612,153440.05309049928
2613,123298.68454003066
2614,115943.9405602747
2615,161394.4827603233
2616,143479.85219977997
2617,206910.52396373881
2618,202039.29346064015
2619,211456.9498689731
2620,188744.23388611403
2621,182860.66425897685
2622,184850.04035153688
2623,230208.7813215062
2624,281416.7884751947
2625,307120.47097936587
2626,176116.01084107457
2627,186377.1443337707
2628,470781.77246943186
2629,501674.35347152
2630,380776.4625414354
2631,470345.79974385607
2632,414188.2143619219
2633,313264.19194404356
2634,432864.1752233039
2635,135844.1910289741
2636,162046.96692057842
2637,193818.72538247396
2638,279182.15444401826
2639,181031.63168404766
2640,146916.79784953466
2641,94695.88135407657
2642,169001.82133628012
2643,109526.74398899425
2644,110651.2330669348
2645,111174.64747494576
2646,97006.3991471613
2647,109689.01817937891
2648,157077.1266459414
2649,151536.95166285185
2650,137336.355331071
2651,138156.50000849305
2652,387726.113327482
2653,253288.72738478618
2654,275820.64365006273
2655,414421.17530241224
2656,328198.98835811554
2657,371757.6733709657
2658,323966.08753655315
2659,327582.1495110167
2660,353105.0227284001
2661,374157.5242706013
2662,386771.24889849476
2663,279495.7663480946
2664,290516.5849152373
2665,316578.9602757286
2666,292810.11206816754
2667,182995.78072819975
2668,186113.57285699135
2669,190073.1677194739
2670,271163.47472623724
2671,189703.8360129179
2672,195448.07374041743
2673,199391.76338997742
2674,196863.6040734164
2675,192888.0124047669
2676,186833.36507452116
2677,206389.7784486512
2678,234610.64019454797
2679,272652.3187694871
2680,285218.12711925013
2681,395512.4957729068
2682,317019.7636997631
2683,459350.82192995865
2684,327263.9550381087
2685,301722.70791809907
2686,247192.14934110138
2687,282993.21025843185
2688,207633.27101769368
2689,217150.14497022133
2690,389332.9853374779
2691,204640.8451779838
2692,156326.98330864238
2693,210258.02451546123
2694,141113.34398514064
2695,199796.93481303926
2696,187053.22270609648
2697,200353.60312482988
2698,200376.3441436444
2699,161020.46401845824
2700,138512.88199635554
2701,125292.04090540949
2702,75714.42270347213
2703,116571.73015976239
2704,143831.4464496234
2705,101351.61980260782
2706,82437.6437141023
2707,93637.38375362051
2708,138146.86640117684
2709,112924.8430075557
2710,128013.24763534911
2711,327466.28303168435
2712,383444.34388664615
2713,167465.6646838791
2714,144715.04895709717
2715,172042.43570605613
2716,128349.95842016653
2717,203609.72694871278
2718,219985.43132885415
2719,144004.75014556706
2720,173832.49600761198
2721,127070.33995922084
2722,166633.1676857662
2723,138688.23373495348
2724,131385.27675137355
2725,126008.11780310265
2726,147509.412598119
2727,176263.54612951388
2728,169805.64644091774
2729,141392.3034674521
2730,147333.63920963602
2731,122645.4586884356
2732,133391.25710999468
2733,159429.61617927693
